47,69,1778,47,69,1778,1.49231e+06,645,4.86201550387596899224
47,69,1778,47,69,1778,1.49231e+06,1642,1.90986601705237515225
47,69,1778,47,69,1778,1.49231e+06,607,5.16639209225700164744
47,69,1778,87,129,1157,1.01621e+06,587,3.70187393526405451448
47,69,1778,87,129,1157,1.01621e+06,1352,1.60724852071005917159
47,69,1778,87,129,1157,1.01621e+06,1100,1.97545454545454545454
47,69,1778,141,162,1767,1.52488e+06,2035,2.28058968058968058968
47,69,1778,141,162,1767,1.52488e+06,2141,2.16767865483418963101
47,69,1778,141,162,1767,1.52488e+06,1060,4.37830188679245283018
87,129,1157,47,69,1778,1.0162e+06,536,3.96455223880597014925
87,129,1157,47,69,1778,1.0162e+06,1596,1.33145363408521303258
87,129,1157,47,69,1778,1.0162e+06,597,3.55946398659966499162
87,129,1157,87,129,1157,1.01059e+06,1055,1.97725118483412322274
87,129,1157,87,129,1157,1.01059e+06,1074,1.94227188081936685288
87,129,1157,87,129,1157,1.01059e+06,638,3.26959247648902821316
87,129,1157,141,162,1767,1.4472e+06,2474,1.24575586095392077607
87,129,1157,141,162,1767,1.4472e+06,1005,3.06666666666666666666
87,129,1157,141,162,1767,1.4472e+06,2449,1.25847284605961616986
141,162,1767,47,69,1778,1.52487e+06,401,11.89276807980049875311
141,162,1767,47,69,1778,1.52487e+06,1272,3.74921383647798742138
141,162,1767,47,69,1778,1.52487e+06,1248,3.82131410256410256410
141,162,1767,87,129,1157,1.4472e+06,1392,2.19109195402298850574
141,162,1767,87,129,1157,1.4472e+06,605,5.04132231404958677685
141,162,1767,87,129,1157,1.4472e+06,1397,2.18324982104509663564
141,162,1767,141,162,1767,2.13599e+06,1009,5.34687809712586719524
141,162,1767,141,162,1767,2.13599e+06,2024,2.66551383399209486166
141,162,1767,141,162,1767,2.13599e+06,2132,2.53048780487804878048
398,528,792,47,69,1778,412289,1246,.93499197431781701444
398,528,792,87,129,1157,719122,1573,1.67323585505403687221
398,528,792,87,129,1157,719122,1278,2.05946791862284820031
398,528,792,87,129,1157,719122,2441,1.07824662023760753789
